what,kind,bundleId,bundleVersion,description,time
started,bundle,com.ti.ccstudio.debug.server,5.1.0.201106301400,"com.ti.ccstudio.debug.server",1333208634891
started,bundle,com.ti.ccstudio.debug.ui,5.1.0.201106301400,"com.ti.ccstudio.debug.ui",1333208634891
started,bundle,com.ti.ccstudio.errorparser,5.1.0.201106301400,"com.ti.ccstudio.errorparser",1333208634891
started,bundle,com.ti.ccstudio.project.core,5.1.0.201106301400,"com.ti.ccstudio.project.core",1333208634891
started,bundle,com.ti.ccstudio.project.ui,5.1.0.201106301400,"com.ti.ccstudio.project.ui",1333208634891
started,bundle,com.ti.ccstudio.system.setup,5.1.0.201106301400,"com.ti.ccstudio.system.setup",1333208634892
started,bundle,com.ti.ccstudio.system.setup.ui,5.1.0.201106301400,"com.ti.ccstudio.system.setup.ui",1333208634892
started,bundle,com.ti.ccstudio.ui,5.1.0.201106301400,"com.ti.ccstudio.ui",1333208634892
started,bundle,com.ti.common.core,5.1.0.201106301400,"com.ti.common.core",1333208634892
started,bundle,com.ti.common.project.core,5.1.0.201106301400,"com.ti.common.project.core",1333208634892
started,bundle,com.ti.common.ui,5.1.0.201106301400,"com.ti.common.ui",1333208634892
started,bundle,org.eclipse.rtsc.xdctools.buildDefinitions,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions",1333208634892
started,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.DSPBIOS,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.DSPBIOS",1333208634892
started,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.DSPBIOS_5.40,2.0.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.DSPBIOS_5.40",1333208634892
started,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.XDC,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.XDC",1333208634892
started,bundle,org.eclipse.rtsc.xdctools.managedbuild.core,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.managedbuild.core",1333208634892
started,bundle,org.eclipse.rtsc.xdctools.parsers,3.22.1.21,"org.eclipse.rtsc.xdctools.parsers",1333208634892
os,sysinfo,,,"win32",1333208634896
arch,sysinfo,,,"x86",1333208634896
ws,sysinfo,,,"win32",1333208634896
locale,sysinfo,,,"en_CA",1333208634896
processors,sysinfo,,,"2",1333208634896
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1333208634896
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1333208634896
java.specification.name,sysinfo,,,"Java Platform API Specification",1333208634896
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333208634896
java.specification.version,sysinfo,,,"1.6",1333208634896
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1333208634896
java.version,sysinfo,,,"1.6.0_21",1333208634896
java.vm.info,sysinfo,,,"mixed mode, sharing",1333208634896
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1333208634896
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1333208634896
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333208634896
java.vm.specification.version,sysinfo,,,"1.0",1333208634896
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1333208634896
java.vm.version,sysinfo,,,"17.0-b17",1333208634896
started,bundle,com.ti.fnc,5.1.0.201106301400,"com.ti.fnc",1333208635032
started,bundle,com.ti.ccstudio.debug.ui.msp430,5.1.0.201106301400,"com.ti.ccstudio.debug.ui.msp430",1333208635036
started,bundle,com.ti.ccstudio.multi.purpose.view,5.1.0.201106301400,"com.ti.ccstudio.multi.purpose.view",1333208635037
started,bundle,com.ti.ccstudio.multi.purpose.view.contributors,5.1.0.201106301400,"com.ti.ccstudio.multi.purpose.view.contributors",1333208635039
started,bundle,com.ti.common.project.ui,5.1.0.201106301400,"com.ti.common.project.ui",1333208635064
started,bundle,com.ti.ccstudio.rhino,5.1.0.201106301400,"com.ti.ccstudio.rhino",1333208635080
started,bundle,com.ti.ccstudio.scripting.console,5.1.0.201106301400,"com.ti.ccstudio.scripting.console",1333208635080
started,bundle,com.ti.ccstudio.system.hotmenu,5.1.0.201106301400,"com.ti.ccstudio.system.hotmenu",1333208635087
started,bundle,org.eclipse.rtsc.xdctools.managedbuild.ui,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.managedbuild.ui",1333208635137
started,bundle,com.ti.dvt.ccstudioideadapter,3.1.0.201106101153,"com.ti.dvt.ccstudioideadapter",1333208635592
started,bundle,com.ti.dvt.ideadapter,3.1.0.201106101153,"com.ti.dvt.ideadapter",1333208635630
started,bundle,com.ti.dvt.core,3.1.0.201106101153,"com.ti.dvt.core",1333208635664
started,bundle,com.ti.dvt.codegenCoverage,3.1.0.201106101153,"com.ti.dvt.codegenCoverage",1333208635735
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333208635771
started,bundle,com.ti.dvt.datamodel,3.1.0.201106101153,"com.ti.dvt.datamodel",1333208635776
started,bundle,com.ti.dvt.ui,3.1.0.201106101153,"com.ti.dvt.ui",1333208635866
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333208635914
started,bundle,org.eclipse.rtsc.xdctools.core,3.22.1.21,"org.eclipse.rtsc.xdctools.core",1333208636519
started,bundle,com.ti.ccstudio.lers,5.1.0.201106301400,"com.ti.ccstudio.lers",1333208636555
started,bundle,com.ti.ccstudio.scripting.dss,5.1.0.201106301400,"com.ti.ccstudio.scripting.dss",1333208636559
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333208636997
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333208637259
started,bundle,com.ti.ccstudio.scripting.gss,5.1.0.201106301400,"com.ti.ccstudio.scripting.gss",1333208637280
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333208637377
started,bundle,com.ti.dvt.scripting.ui,3.1.0.201106101153,"com.ti.dvt.scripting.ui",1333208637428
started,bundle,com.ti.ccstudio.scripting.ui,5.1.0.201106301400,"com.ti.ccstudio.scripting.ui",1333208637428
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333208637517
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333208637593
started,bundle,com.ti.dvt.symbolmanager,3.1.0.201106101153,"com.ti.dvt.symbolmanager",1333208637693
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333208637752
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333208638044
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1333208638147
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1333208638268
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1333208638333
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1333208638387
started,bundle,com.ti.dvt.via.plugin,3.1.0.201106101153,"com.ti.dvt.via.plugin",1333208638424
started,bundle,com.ti.dvt.coverageplugin,3.1.0.201106101153,"com.ti.dvt.coverageplugin",1333208639475
started,bundle,com.ti.util.ui,3.1.0.201106101153,"com.ti.util.ui",1333208639485
started,bundle,com.ti.dvt.graph.visualization,3.1.0.201106101153,"com.ti.dvt.graph.visualization",1333208639508
started,bundle,com.ti.dvt.rovsupport,3.1.0.201106101153,"com.ti.dvt.rovsupport",1333208639571
started,bundle,com.ti.dvt.trace,3.1.0.201106101153,"com.ti.dvt.trace",1333208639609
started,bundle,com.ti.dvt.trace.control,3.1.0.201106101153,"com.ti.dvt.trace.control",1333208639618
started,bundle,com.ti.dvt.via.plugin.ccs,3.1.0.201106101153,"com.ti.dvt.via.plugin.ccs",1333208639648
started,bundle,com.ti.uia.autostart.view,3.1.0.201106101153,"com.ti.uia.autostart.view",1333208639649
started,bundle,com.ti.uia.sessionmgr.view,3.1.0.201106101153,"com.ti.uia.sessionmgr.view",1333208639675
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333208642604
started,bundle,org.eclipse.compare,3.5.200.I20110419-0800,"org.eclipse.compare",1333208643267
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208645151
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201105021546,"org.eclipse.cdt.managedbuilder.ui",1333208645207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208669884
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.properties",1333208669901
started,bundle,com.ti.ccstudio.binaryparser,5.1.0.201106301400,"com.ti.ccstudio.binaryparser",1333208672562
activated,view,org.eclipse.ui.console,3.5.100.v20110413,"org.eclipse.ui.console.ConsoleView",1333208678299
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333208681492
activated,view,org.eclipse.ui.console,3.5.100.v20110413,"org.eclipse.ui.console.ConsoleView",1333208689944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208711812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208724779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208730434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208757357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208778073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208779150
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333208781315
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333208785224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208837842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208975285
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333208983683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208989911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208991236
executed,command,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.project.cleanAction",1333208991245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208991660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333208992564
activated,view,org.eclipse.ui.console,3.5.100.v20110413,"org.eclipse.ui.console.ConsoleView",1333209003783
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333209024869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333209028685
started,bundle,org.eclipse.cdt.launch,7.0.0.201105021546,"org.eclipse.cdt.launch",1333209036244
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.I20110504-0744,"org.eclipse.cdt.mylyn.ui",1333209036402
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333209036657
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110427-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1333209036667
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.edit.rename",1333209036667
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333209047090
activated,view,org.eclipse.ui.console,3.5.100.v20110413,"org.eclipse.ui.console.ConsoleView",1333209070054
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333209073476
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333209073696
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333209073728
