what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110328,"org.eclipse.equinox.preferences",1333905890168
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110321,"org.eclipse.equinox.registry",1333905890168
started,bundle,org.eclipse.equinox.security,1.1.0.v20110411,"org.eclipse.equinox.security",1333905890168
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1333905890168
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1333905890168
started,bundle,org.eclipse.jface,3.7.0.I20110426-2000,"org.eclipse.jface",1333905890169
started,bundle,org.eclipse.jsch.core,1.1.300.I20110421-0800,"org.eclipse.jsch.core",1333905890169
started,bundle,org.eclipse.linuxtools.cdt.autotools,2.0.0.201102011614,"org.eclipse.linuxtools.cdt.autotools",1333905890169
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.1.201102011614,"org.eclipse.linuxtools.cdt.autotools.core",1333905890169
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110306-1700,"org.eclipse.ltk.core.refactoring",1333905890169
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110427-0800,"org.eclipse.ltk.ui.refactoring",1333905890169
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.I20110504-0744,"org.eclipse.mylyn.commons.net",1333905890169
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.commons.ui",1333905890170
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.I20110504-0744,"org.eclipse.mylyn.monitor.ui",1333905890170
started,bundle,org.eclipse.search,3.7.0.v20110427-0800,"org.eclipse.search",1333905890170
started,bundle,org.eclipse.team.core,3.6.0.I20110421-0800,"org.eclipse.team.core",1333905890170
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110423-0725,"org.eclipse.team.cvs.core",1333905890171
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110423-0725,"org.eclipse.team.cvs.ui",1333905890171
started,bundle,org.eclipse.team.ui,3.6.100.I20110419-0800,"org.eclipse.team.ui",1333905890171
started,bundle,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui",1333905890171
started,bundle,org.eclipse.ui.console,3.5.100.v20110413,"org.eclipse.ui.console",1333905890171
started,bundle,org.eclipse.ui.editors,3.7.0.v20110427-1800,"org.eclipse.ui.editors",1333905890171
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1333905890171
started,bundle,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.ide",1333905890172
