what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1333166439509
activated,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.DebugView",1333166442177
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Terminate",1333166442270
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333166448120
activated,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.BreakpointView",1333166453877
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1333166453877
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333166453986
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.DebugLast",1333166467574
started,bundle,com.ti.ccstudio.binaryparser,5.1.0.201106301400,"com.ti.ccstudio.binaryparser",1333166468432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333166469352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333166469898
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333166479320
activated,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.DebugView",1333166482035
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Resume",1333166482128
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333166485436
activated,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.BreakpointView",1333166485670
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1333166485670
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333166485794
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1333166486762
activated,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.DebugView",1333166488758
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Resume",1333166488836
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.StepInto",1333166493641
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333166493969
activated,perspective,com.ti.ccstudio.ui,5.1.0.201106301400,"com.ti.ccstudio.TICPerspective",1333166504998
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1333166505014
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1333166506917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333166525138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333166526760
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.I20110504-0744,"org.eclipse.cdt.mylyn.ui",1333166527525
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1333166527681
started,bundle,org.eclipse.compare,3.5.200.I20110419-0800,"org.eclipse.compare",1333166527899
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201105021546,"org.eclipse.cdt.build.crossgcc",1333166528039
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201105021546,"org.eclipse.cdt.codan.checkers",1333166528039
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201105021546,"org.eclipse.cdt.codan.checkers.ui",1333166528039
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201105021546,"org.eclipse.cdt.codan.ui.cxx",1333166528039
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201105021546,"org.eclipse.cdt.codan.core.cxx",1333166528055
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201105021546,"org.eclipse.cdt.launch.remote",1333166528055
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201105021546,"org.eclipse.cdt.debug.mi.ui",1333166528055
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.0.201105021546,"org.eclipse.cdt.debug.mi.core",1333166528055
stopped,bundle,com.ti.ccstudio.branding,5.1.0.201106301400,"com.ti.ccstudio.branding",1333166528055
stopped,bundle,com.ti.ccstudio.debug.ui.msp430,5.1.0.201106301400,"com.ti.ccstudio.debug.ui.msp430",1333166528055
stopped,bundle,com.ti.ccstudio.leru,5.1.0.201106301400,"com.ti.ccstudio.leru",1333166528055
stopped,bundle,com.ti.ccstudio.multi.purpose.view.contributors,5.1.0.201106301400,"com.ti.ccstudio.multi.purpose.view.contributors",1333166528071
stopped,bundle,com.ti.ccstudio.multi.purpose.view,5.1.0.201106301400,"com.ti.ccstudio.multi.purpose.view",1333166528071
stopped,bundle,com.ti.dvt.scripting.ui,3.1.0.201106101153,"com.ti.dvt.scripting.ui",1333166528071
stopped,bundle,com.ti.ccstudio.scripting.gss,5.1.0.201106301400,"com.ti.ccstudio.scripting.gss",1333166528071
stopped,bundle,com.ti.ccstudio.pin.port.connect,5.1.0.201106301400,"com.ti.ccstudio.pin.port.connect",1333166528071
stopped,bundle,com.ti.ccstudio.scripting.dss,5.1.0.201106301400,"com.ti.ccstudio.scripting.dss",1333166528071
stopped,bundle,com.ti.ccstudio.system.hotmenu,5.1.0.201106301400,"com.ti.ccstudio.system.hotmenu",1333166528086
stopped,bundle,com.ti.dvt.control.gui,3.1.0.201106101153,"com.ti.dvt.control.gui",1333166528086
stopped,bundle,com.ti.uia.sessionmgr.view,3.1.0.201106101153,"com.ti.uia.sessionmgr.view",1333166528086
stopped,bundle,com.ti.uia.autostart.view,3.1.0.201106101153,"com.ti.uia.autostart.view",1333166528086
stopped,bundle,com.ti.uia.transport.monitor,3.1.0.201106101153,"com.ti.uia.transport.monitor",1333166528086
stopped,bundle,com.ti.dvt.uia,3.1.0.201106101153,"com.ti.dvt.uia",1333166528102
stopped,bundle,com.ti.dvt.control.engine,3.1.0.201106101153,"com.ti.dvt.control.engine",1333166528117
stopped,bundle,com.ti.dvt.profile.setup.ui,4.0.0.201106101153,"com.ti.dvt.profile.setup.ui",1333166528117
stopped,bundle,com.ti.dvt.coverageplugin,3.1.0.201106101153,"com.ti.dvt.coverageplugin",1333166528117
stopped,bundle,com.ti.dvt.rta,3.1.0.201106101153,"com.ti.dvt.rta",1333166528133
stopped,bundle,com.ti.bios.rta,5.41.10.36,"com.ti.bios.rta",1333166528133
stopped,bundle,com.ti.rta,3.22.1.21,"com.ti.rta",1333166528133
stopped,bundle,com.ti.dvt.server,3.22.1.21,"com.ti.dvt.server",1333166528133
stopped,bundle,com.ti.rta.support,3.22.1.21,"com.ti.rta.support",1333166528133
stopped,bundle,com.ti.dvt.trace.control,3.1.0.201106101153,"com.ti.dvt.trace.control",1333166528164
stopped,bundle,com.ti.dvt.ccstudioideadapter,3.1.0.201106101153,"com.ti.dvt.ccstudioideadapter",1333166528164
stopped,bundle,com.ti.ccstudio.debug.ui,5.1.0.201106301400,"com.ti.ccstudio.debug.ui",1333166528180
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201105021546,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1333166528180
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201105021546,"org.eclipse.cdt.debug.ui.memory.search",1333166528180
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201105021546,"org.eclipse.cdt.dsf.gdb.ui",1333166528180
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201105021546,"org.eclipse.cdt.dsf.ui",1333166528211
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201105021546,"org.eclipse.cdt.gdb.ui",1333166528211
stopped,bundle,com.ti.ccstudio.lerm,5.1.0.201106301400,"com.ti.ccstudio.lerm",1333166528211
stopped,bundle,com.ti.ccstudio.buildDefinitions.GNU,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.GNU",1333166528211
stopped,bundle,com.ti.ccstudio.buildDefinitions.MSP430_legacy,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.MSP430_legacy",1333166528211
stopped,bundle,com.ti.ccstudio.buildDefinitions.MSP430,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.MSP430",1333166528211
stopped,bundle,com.ti.ccstudio.buildDefinitions.TMS470,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.TMS470",1333166528211
stopped,bundle,com.ti.ccstudio.project.ui,5.1.0.201106301400,"com.ti.ccstudio.project.ui",1333166528227
stopped,bundle,com.ti.ccstudio.system.setup.ui,5.1.0.201106301400,"com.ti.ccstudio.system.setup.ui",1333166528227
stopped,bundle,com.ti.ccstudio.debug,5.1.0.201106301400,"com.ti.ccstudio.debug",1333166528227
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.0.201105021546,"org.eclipse.cdt.dsf.gdb",1333166528227
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201105021546,"org.eclipse.cdt.launch",1333166528227
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.0.201105021546,"org.eclipse.cdt.debug.ui",1333166528227
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201105021546,"org.eclipse.cdt.debug.ui.memory.traditional",1333166528242
stopped,bundle,com.ti.ccstudio.debug.dsf.extensions,5.1.0.201106301400,"com.ti.ccstudio.debug.dsf.extensions",1333166528242
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201105021546,"org.eclipse.cdt.dsf",1333166528242
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201105021546,"org.eclipse.cdt.debug.core",1333166528242
stopped,bundle,org.eclipse.linuxtools.cdt.autotools,2.0.0.201102011614,"org.eclipse.linuxtools.cdt.autotools",1333166528242
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201102011614,"org.eclipse.linuxtools.cdt.autotools.ui",1333166528242
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.1.201102011614,"org.eclipse.linuxtools.cdt.autotools.core",1333166528242
stopped,bundle,org.eclipse.rtsc.xdctools.buildDefinitions,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions",1333166528258
stopped,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.DSPBIOS_5.31,2.0.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.DSPBIOS_5.31",1333166528258
stopped,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.DSPBIOS_5.40,2.0.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.DSPBIOS_5.40",1333166528258
stopped,bundle,com.ti.dvt.rovsupport,3.1.0.201106101153,"com.ti.dvt.rovsupport",1333166528258
stopped,bundle,org.eclipse.rtsc.project.templates,3.22.1.21,"org.eclipse.rtsc.project.templates",1333166528258
stopped,bundle,org.eclipse.rtsc.xdctools.parsers,3.22.1.21,"org.eclipse.rtsc.xdctools.parsers",1333166528258
stopped,bundle,org.eclipse.rtsc.xdctools.model,3.22.1.21,"org.eclipse.rtsc.xdctools.model",1333166528258
stopped,bundle,com.xdais_7_21_00_02,7.21.00.02,"com.xdais_7_21_00_02",1333166528273
stopped,bundle,com.xdais_6_25_01_08,6.25.01.08,"com.xdais_6_25_01_08",1333166528273
stopped,bundle,org.eclipse.rtsc.xdctools.product,3.16.2.32,"org.eclipse.rtsc.xdctools.product",1333166528273
stopped,bundle,org.eclipse.rtsc.xdctools.sg,3.22.1.21,"org.eclipse.rtsc.xdctools.sg",1333166528273
stopped,bundle,com.ti.rtsc.DSPBIOS.product.ui,5.41.10.36,"com.ti.rtsc.DSPBIOS.product.ui",1333166528273
stopped,bundle,com.ti.rtsc.DSPBIOS.product_5.41.10.36,5.41.10.36,"com.ti.rtsc.DSPBIOS.product_5.41.10.36",1333166528273
stopped,bundle,com.ti.rtsc.IPC.product.ui,1.23.2.27,"com.ti.rtsc.IPC.product.ui",1333166528273
stopped,bundle,com.ti.rtsc.IPC.product_1.23.2.27,1.23.2.27,"com.ti.rtsc.IPC.product_1.23.2.27",1333166528289
stopped,bundle,com.ti.rtsc.SYSBIOS.product.ui,6.32.2.39,"com.ti.rtsc.SYSBIOS.product.ui",1333166528289
stopped,bundle,com.ti.rtsc.SYSBIOS.product_6.32.2.39,6.32.2.39,"com.ti.rtsc.SYSBIOS.product_6.32.2.39",1333166528289
stopped,bundle,com.ti.sdo.grace.product.ui,1.0.2.86,"com.ti.sdo.grace.product.ui",1333166528289
stopped,bundle,com.ti.sdo.grace.product_1.0.2.86,1.0.2.86,"com.ti.sdo.grace.product_1.0.2.86",1333166528289
stopped,bundle,org.eclipse.rtsc.xdctools.product.ui,3.22.1.21,"org.eclipse.rtsc.xdctools.product.ui",1333166528289
stopped,bundle,org.eclipse.rtsc.xdctools.product_3.22.1.21,3.22.1.21,"org.eclipse.rtsc.xdctools.product_3.22.1.21",1333166528289
stopped,bundle,org.eclipse.rtsc.xdctools.ui.contentassist,3.22.1.21,"org.eclipse.rtsc.xdctools.ui.contentassist",1333166528305
stopped,bundle,org.eclipse.rtsc.xdctools.ui.editors,3.22.1.21,"org.eclipse.rtsc.xdctools.ui.editors",1333166528305
stopped,bundle,com.ti.bios.rtscRegistry_5.41.2.14,5.41.2.14,"com.ti.bios.rtscRegistry_5.41.2.14",1333166528305
stopped,bundle,com.ti.bios.rtscRegistry_6.21.0.13,6.21.0.13,"com.ti.bios.rtscRegistry_6.21.0.13",1333166528305
stopped,bundle,com.ti.ipc.rtscRegistry_1.0.5.60,1.0.5.60,"com.ti.ipc.rtscRegistry_1.0.5.60",1333166528305
stopped,bundle,org.eclipse.rtsc.xdctools.ui,3.22.1.21,"org.eclipse.rtsc.xdctools.ui",1333166528305
stopped,bundle,org.eclipse.rtsc.xdctools.managedbuild.ui,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.managedbuild.ui",1333166528305
stopped,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.DSPBIOS,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.DSPBIOS",1333166528305
stopped,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.XDC_3.00,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.XDC_3.00",1333166528320
stopped,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.XDC_3.10,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.XDC_3.10",1333166528320
stopped,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.XDC_3.15,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.XDC_3.15",1333166528320
stopped,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.XDC_3.16,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.XDC_3.16",1333166528320
stopped,bundle,org.eclipse.rtsc.xdctools.buildDefinitions.XDC,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.buildDefinitions.XDC",1333166528320
stopped,bundle,com.ti.common.project.ui,5.1.0.201106301400,"com.ti.common.project.ui",1333166528320
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201105021546,"org.eclipse.cdt.managedbuilder.ui",1333166528320
stopped,bundle,org.eclipse.cdt.make.ui,7.1.0.201105021546,"org.eclipse.cdt.make.ui",1333166528336
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.0.201105021546,"org.eclipse.cdt.managedbuilder.gnu.ui",1333166528336
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201105021546,"org.eclipse.cdt.msw.build",1333166528336
stopped,bundle,com.ti.ccstudio.apps,5.1.0.201106301400,"com.ti.ccstudio.apps",1333166528336
stopped,bundle,com.ti.ccstudio.buildDefinitions.C2000_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C2000_legacy",1333166528336
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5400_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5400_legacy",1333166528336
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5500_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5500_legacy",1333166528336
stopped,bundle,com.ti.ccstudio.buildDefinitions.C6000,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C6000",1333166528351
stopped,bundle,com.ti.ccstudio.buildDefinitions.C6000_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C6000_legacy",1333166528351
stopped,bundle,com.ti.ccstudio.buildDefinitions.TMS470_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.TMS470_legacy",1333166528351
stopped,bundle,com.ti.dvt.profileanalysismanagerplugin,3.1.0.201106101153,"com.ti.dvt.profileanalysismanagerplugin",1333166528663
stopped,bundle,com.ti.dvt.codegenCoverage,3.1.0.201106101153,"com.ti.dvt.codegenCoverage",1333166528663
stopped,bundle,com.ti.ccstudio.managedbuild.core,5.1.0.201106301400,"com.ti.ccstudio.managedbuild.core",1333166528679
stopped,bundle,com.ti.ccstudio.project.core,5.1.0.201106301400,"com.ti.ccstudio.project.core",1333166528679
stopped,bundle,com.ti.ccstudio.errorparser,5.1.0.201106301400,"com.ti.ccstudio.errorparser",1333166528679
stopped,bundle,com.ti.ccstudio.buildDefinitions.C2000,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C2000",1333166528679
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5400,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5400",1333166528679
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5500,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5500",1333166528679
stopped,bundle,com.ti.ccstudio.buildDefinitions.core,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.core",1333166528679
stopped,bundle,com.ti.ccstudio.project.templates,5.1.0.201106301400,"com.ti.ccstudio.project.templates",1333166528679
stopped,bundle,com.ti.common.managedbuild.core,5.1.0.201106301400,"com.ti.common.managedbuild.core",1333166528679
stopped,bundle,org.eclipse.rtsc.xdctools.managedbuild.core,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.managedbuild.core",1333166528679
stopped,bundle,com.ti.common.project.core,5.1.0.201106301400,"com.ti.common.project.core",1333166528679
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201105021546,"org.eclipse.cdt.managedbuilder.core",1333166528679
stopped,bundle,org.eclipse.cdt.make.core,7.1.0.201105021546,"org.eclipse.cdt.make.core",1333166528679
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.I20110504-0744,"org.eclipse.cdt.mylyn.ui",1333166528679
