what,kind,bundleId,bundleVersion,description,time
error,log,,,"Exception occurred while saving project preferences: /CSL_USB_IsoFullSpeedExample_ezdsp_Out/.settings/org.eclipse.cdt.debug.core.prefs.",1334417401934
error,log,,,"Internal error logged from CDI Debug: ",1334417401934
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201105021546,"org.eclipse.cdt.codan.checkers.ui",1334417452078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334417502669
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.import",1334417502700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334417509018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334417528206
executed,command,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.project.cleanAction",1334417528206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334417528503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334417532278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334417608359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334418438994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334418449961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334418453487
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.properties",1334418453487
activated,view,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.views.ProblemView",1334418457636
activated,view,com.ti.ccstudio.system.setup.ui,5.1.0.201106301400,"com.ti.ccstudio.system.setup.ui.views.TargetConfigurationView",1334418962428
executed,command,com.ti.ccstudio.debug.ui,5.1.0.201106301400,"com.ti.ccstudio.debug.ui.command.launchSelectedConfig",1334418965314
started,bundle,com.ti.ccstudio.lerm,5.1.0.201106301400,"com.ti.ccstudio.lerm",1334418965657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334418966172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334418967451
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.0.201105021546,"org.eclipse.cdt.dsf.gdb",1334418967981
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201105021546,"org.eclipse.cdt.dsf.gdb.ui",1334418969916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334418971164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334418978074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334418987200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334418991880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334418997528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419000304
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.properties",1334419000304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419014407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419083687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419084669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419087680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419088757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419089178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419141547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419173356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419188113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419191701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419192746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419192778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419194977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419218065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334419957312
opened,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.DebugView",1334419968154
started,bundle,com.ti.ccstudio.ui.cheatsheets,5.1.0.201106301400,"com.ti.ccstudio.ui.cheatsheets",1334419968154
opened,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.BreakpointView",1334419968388
activated,perspective,com.ti.ccstudio.ui,5.1.0.201106301400,"com.ti.ccstudio.TIDebugPerspective",1334419968466
activated,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.BreakpointView",1334419968497
started,bundle,com.ti.ccstudio.leru,5.1.0.201106301400,"com.ti.ccstudio.leru",1334419968793
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334419970072
activated,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.DebugView",1334419973036
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Resume",1334419973099
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334419995766
activated,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.DebugView",1334421044749
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Terminate",1334421044796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421106837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421106946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421109552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421164111
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Resume",1334421172379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421180050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421276638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421282902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421416158
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Terminate",1334421431335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421437215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421437308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421439768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421494316
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Resume",1334421498133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421508058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421565074
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Terminate",1334421567376
activated,perspective,com.ti.ccstudio.ui,5.1.0.201106301400,"com.ti.ccstudio.TICPerspective",1334421576210
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334421576236
opened,view,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.views.ResourceNavigator",1334421635670
activated,view,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.views.ResourceNavigator",1334421635705
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.navigate.showIn",1334421636066
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334421644813
closed,view,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.views.ResourceNavigator",1334421644823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421675385
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421713593
error,log,,,"Part already exists in page layout: org.eclipse.ui.console.ConsoleView.",1334421713730
error,log,,,"Part already exists in page layout: org.eclipse.ui.views.ProblemView.",1334421713735
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1334421714187
activated,perspective,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.CPerspective",1334421714222
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.perspectives.showPerspective",1334421714697
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.perspectives.showPerspective",1334421714697
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1334421717841
activated,perspective,com.ti.ccstudio.ui,5.1.0.201106301400,"com.ti.ccstudio.TIDebugPerspective",1334421776344
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334421776459
activated,perspective,com.ti.ccstudio.ui,5.1.0.201106301400,"com.ti.ccstudio.TICPerspective",1334421780786
activated,perspective,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.CPerspective",1334421790485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421796705
opened,view,org.eclipse.search,3.7.0.v20110427-0800,"org.eclipse.search.ui.views.SearchView",1334421806842
activated,view,org.eclipse.search,3.7.0.v20110427-0800,"org.eclipse.search.ui.views.SearchView",1334421806872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421807097
executed,command,org.eclipse.search,3.7.0.v20110427-0800,"org.eclipse.search.ui.openSearchDialog",1334421807224
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334421814892
activated,view,org.eclipse.search,3.7.0.v20110427-0800,"org.eclipse.search.ui.views.SearchView",1334421837098
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334421842827
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334421843059
activated,view,org.eclipse.search,3.7.0.v20110427-0800,"org.eclipse.search.ui.views.SearchView",1334421846590
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334421846817
activated,view,org.eclipse.search,3.7.0.v20110427-0800,"org.eclipse.search.ui.views.SearchView",1334421852876
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334421853053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421871135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421881412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421995126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334421996493
activated,perspective,com.ti.ccstudio.ui,5.1.0.201106301400,"com.ti.ccstudio.TIDebugPerspective",1334422002933
started,bundle,com.ti.dvt.uia,3.1.0.201106101153,"com.ti.dvt.uia",1334422005560
started,bundle,com.ti.dvt.analysis.framework,3.1.0.201106101153,"com.ti.dvt.analysis.framework",1334422005805
started,bundle,org.eclipse.ant.core,3.2.300.v20110404,"org.eclipse.ant.core",1334422005840
started,bundle,com.ti.dvt.control.engine,3.1.0.201106101153,"com.ti.dvt.control.engine",1334422006145
started,bundle,com.ti.dvt.control.gui,3.1.0.201106101153,"com.ti.dvt.control.gui",1334422006180
error,log,,,"Error logged from Debug UI: ",1334422006180
error,log,,,"Error logged from Debug UI: ",1334422006185
error,log,,,"Error logged from Debug UI: ",1334422006205
error,log,,,"Error logged from Debug UI: ",1334422006210
error,log,,,"Error logged from Debug UI: ",1334422006215
error,log,,,"Error logged from Debug UI: ",1334422006292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334422006691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334422006837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334422009461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334422065657
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334422065675
activated,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.DebugView",1334422273557
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Resume",1334422273622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334422281637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334422802789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334422805853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334422808548
activated,perspective,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.CPerspective",1334422827113
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334422827164
activated,perspective,com.ti.ccstudio.ui,5.1.0.201106301400,"com.ti.ccstudio.TIDebugPerspective",1334422844876
activated,view,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.DebugView",1334422847105
executed,command,org.eclipse.debug.ui,3.7.0.v20110411,"org.eclipse.debug.ui.commands.Terminate",1334422847160
activated,perspective,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.CPerspective",1334422852944
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334422852984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334422871471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334436856312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334436858142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334436865342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334436865852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334438687548
activated,view,org.eclipse.search,3.7.0.v20110427-0800,"org.eclipse.search.ui.views.SearchView",1334438696768
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334438697033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334438704942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334440126726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334440128426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463079219
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1334463084523
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334463087503
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334463087596
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334463090591
closed,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334463090591
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1334463094835
opened,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334463095069
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334463095162
executed,command,org.eclipse.ui,3.7.0.I20110426-2000,"org.eclipse.ui.file.refresh",1334463105068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463115442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463117486
executed,command,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.project.cleanAction",1334463117502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463117782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463118469
activated,perspective,com.ti.ccstudio.ui,5.1.0.201106301400,"com.ti.ccstudio.TICPerspective",1334463133928
activated,view,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.views.ProblemView",1334463151634
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1334463181727
activated,view,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.views.ProblemView",1334463187811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463204472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463291972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463294203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463295723
activated,editor,org.eclipse.cdt.ui,5.3.0.201105021546,"org.eclipse.cdt.ui.editor.CEditor",1334463295770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463315285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463316845
executed,command,org.eclipse.ui.ide,3.7.0.I20110425-1800,"org.eclipse.ui.project.cleanAction",1334463316845
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463317126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463317906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334463338951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334464160704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334464161936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334464166179
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110426-2000,"",1334464166834
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201105021546,"org.eclipse.cdt.build.crossgcc",1334464168129
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201105021546,"org.eclipse.cdt.codan.checkers",1334464168145
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201105021546,"org.eclipse.cdt.codan.checkers.ui",1334464168145
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201105021546,"org.eclipse.cdt.codan.ui.cxx",1334464168145
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201105021546,"org.eclipse.cdt.codan.core.cxx",1334464168145
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201105021546,"org.eclipse.cdt.launch.remote",1334464168145
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201105021546,"org.eclipse.cdt.debug.mi.ui",1334464168145
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.0.201105021546,"org.eclipse.cdt.debug.mi.core",1334464168145
stopped,bundle,com.ti.ccstudio.branding,5.1.0.201106301400,"com.ti.ccstudio.branding",1334464168160
stopped,bundle,com.ti.ccstudio.debug.ui.msp430,5.1.0.201106301400,"com.ti.ccstudio.debug.ui.msp430",1334464168160
stopped,bundle,com.ti.ccstudio.leru,5.1.0.201106301400,"com.ti.ccstudio.leru",1334464168160
stopped,bundle,com.ti.ccstudio.multi.purpose.view.contributors,5.1.0.201106301400,"com.ti.ccstudio.multi.purpose.view.contributors",1334464168160
stopped,bundle,com.ti.ccstudio.multi.purpose.view,5.1.0.201106301400,"com.ti.ccstudio.multi.purpose.view",1334464168160
stopped,bundle,com.ti.dvt.scripting.ui,3.1.0.201106101153,"com.ti.dvt.scripting.ui",1334464168160
stopped,bundle,com.ti.ccstudio.scripting.gss,5.1.0.201106301400,"com.ti.ccstudio.scripting.gss",1334464168160
stopped,bundle,com.ti.ccstudio.pin.port.connect,5.1.0.201106301400,"com.ti.ccstudio.pin.port.connect",1334464168176
stopped,bundle,com.ti.ccstudio.scripting.dss,5.1.0.201106301400,"com.ti.ccstudio.scripting.dss",1334464168176
stopped,bundle,com.ti.ccstudio.system.hotmenu,5.1.0.201106301400,"com.ti.ccstudio.system.hotmenu",1334464168176
stopped,bundle,com.ti.dvt.control.gui,3.1.0.201106101153,"com.ti.dvt.control.gui",1334464168176
stopped,bundle,com.ti.uia.sessionmgr.view,3.1.0.201106101153,"com.ti.uia.sessionmgr.view",1334464168176
stopped,bundle,com.ti.uia.autostart.view,3.1.0.201106101153,"com.ti.uia.autostart.view",1334464168192
stopped,bundle,com.ti.uia.transport.monitor,3.1.0.201106101153,"com.ti.uia.transport.monitor",1334464168207
stopped,bundle,com.ti.dvt.uia,3.1.0.201106101153,"com.ti.dvt.uia",1334464168207
stopped,bundle,com.ti.dvt.control.engine,3.1.0.201106101153,"com.ti.dvt.control.engine",1334464168207
stopped,bundle,com.ti.dvt.profile.setup.ui,4.0.0.201106101153,"com.ti.dvt.profile.setup.ui",1334464168207
stopped,bundle,com.ti.dvt.coverageplugin,3.1.0.201106101153,"com.ti.dvt.coverageplugin",1334464168223
stopped,bundle,com.ti.dvt.rta,3.1.0.201106101153,"com.ti.dvt.rta",1334464168223
stopped,bundle,com.ti.bios.rta,5.41.10.36,"com.ti.bios.rta",1334464168223
stopped,bundle,com.ti.rta,3.22.1.21,"com.ti.rta",1334464168223
stopped,bundle,com.ti.dvt.server,3.22.1.21,"com.ti.dvt.server",1334464168285
stopped,bundle,com.ti.rta.support,3.22.1.21,"com.ti.rta.support",1334464168301
stopped,bundle,com.ti.dvt.trace.control,3.1.0.201106101153,"com.ti.dvt.trace.control",1334464168301
stopped,bundle,com.ti.dvt.ccstudioideadapter,3.1.0.201106101153,"com.ti.dvt.ccstudioideadapter",1334464168301
stopped,bundle,com.ti.ccstudio.debug.ui,5.1.0.201106301400,"com.ti.ccstudio.debug.ui",1334464168316
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201105021546,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1334464168316
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201105021546,"org.eclipse.cdt.debug.ui.memory.search",1334464168316
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.0.201105021546,"org.eclipse.cdt.dsf.gdb.ui",1334464168332
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201105021546,"org.eclipse.cdt.dsf.ui",1334464168332
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201105021546,"org.eclipse.cdt.gdb.ui",1334464168332
stopped,bundle,com.ti.ccstudio.lerm,5.1.0.201106301400,"com.ti.ccstudio.lerm",1334464168332
