what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.ti.ccstudio.buildDefinitions.C2000_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C2000_legacy",1333165528926
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5400_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5400_legacy",1333165528926
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5500_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5500_legacy",1333165528926
stopped,bundle,com.ti.ccstudio.buildDefinitions.C6000,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C6000",1333165528942
stopped,bundle,com.ti.ccstudio.buildDefinitions.C6000_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.C6000_legacy",1333165528942
stopped,bundle,com.ti.ccstudio.buildDefinitions.TMS470_legacy,5.0.0.201106301400,"com.ti.ccstudio.buildDefinitions.TMS470_legacy",1333165528942
stopped,bundle,com.ti.dvt.profileanalysismanagerplugin,3.1.0.201106101153,"com.ti.dvt.profileanalysismanagerplugin",1333165528942
stopped,bundle,com.ti.dvt.codegenCoverage,3.1.0.201106101153,"com.ti.dvt.codegenCoverage",1333165528942
stopped,bundle,com.ti.ccstudio.managedbuild.core,5.1.0.201106301400,"com.ti.ccstudio.managedbuild.core",1333165528942
stopped,bundle,com.ti.ccstudio.project.core,5.1.0.201106301400,"com.ti.ccstudio.project.core",1333165528942
stopped,bundle,com.ti.ccstudio.errorparser,5.1.0.201106301400,"com.ti.ccstudio.errorparser",1333165528958
stopped,bundle,com.ti.ccstudio.buildDefinitions.C2000,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C2000",1333165528958
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5400,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5400",1333165528958
stopped,bundle,com.ti.ccstudio.buildDefinitions.C5500,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.C5500",1333165528958
stopped,bundle,com.ti.ccstudio.buildDefinitions.core,5.1.0.201106301400,"com.ti.ccstudio.buildDefinitions.core",1333165528958
stopped,bundle,com.ti.ccstudio.project.templates,5.1.0.201106301400,"com.ti.ccstudio.project.templates",1333165528958
stopped,bundle,com.ti.common.managedbuild.core,5.1.0.201106301400,"com.ti.common.managedbuild.core",1333165528958
stopped,bundle,org.eclipse.rtsc.xdctools.managedbuild.core,2.1.0.201106301400,"org.eclipse.rtsc.xdctools.managedbuild.core",1333165528958
stopped,bundle,com.ti.common.project.core,5.1.0.201106301400,"com.ti.common.project.core",1333165528958
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.0.201105021546,"org.eclipse.cdt.managedbuilder.core",1333165528958
